state_fips_code,chsi_state_name,county_fips_code,chsi_county_name,chsi_state_abbr,strata_id_number,strata_determining_factors,number_counties,population_size,poverty,age_19_under,age_19_64,age_65_84,age_85_and_over,white,black,native_american,asian,hispanic
47,Tennessee,175,Van Buren,TN,41,"frontier status, population size, poverty, age",47,5470,15.2,21.8,64.1,12.6,1.5,99.2,0.4,0.1,0.1,0.4
47,Tennessee,177,Warren,TN,32,"frontier status, population size, poverty, age",37,39753,15.3,23.9,61.8,12.8,1.6,95.4,3.2,0.2,0.6,6.7
47,Tennessee,179,Washington,TN,14,"frontier status, population size, poverty, age",40,112507,13.6,22.1,63.6,12.7,1.7,93.8,4.0,0.3,0.9,1.8
47,Tennessee,181,Wayne,TN,44,"frontier status, population size, poverty, age",33,16909,17.3,20.2,65.3,12.9,1.6,91.7,7.5,0.2,0.4,0.9
47,Tennessee,183,Weakley,TN,30,"frontier status, population size, poverty, age",57,33732,14.7,22.7,62.6,12.5,2.1,90.4,7.0,0.1,1.9,1.4
47,Tennessee,185,White,TN,65,"frontier status, population size, poverty, age, population density",30,24253,14.8,23.0,61.2,14.3,1.5,97.3,1.8,0.2,0.3,1.1
47,Tennessee,187,Williamson,TN,12,"frontier status, population size, poverty, age",57,153595,5.1,26.4,65.0,7.8,0.8,92.1,5.0,0.2,2.0,3.4
47,Tennessee,189,Wilson,TN,45,"frontier status, population size, poverty, age, population density",38,100508,7.9,25.2,64.6,9.1,1.0,91.4,6.8,0.3,0.7,2.1
48,Texas,1,Anderson,TX,8,"frontier status, population size, poverty",54,56408,20.1,21.2,66.9,10.1,1.8,75.3,22.6,0.7,0.7,13.1
48,Texas,3,Andrews,TX,42,"frontier status, population size, poverty, age",53,12748,15.0,29.5,57.4,11.8,1.3,96.0,1.9,1.1,0.8,43.9
48,Texas,5,Angelina,TX,23,"frontier status, population size, poverty, age",37,81557,17.3,28.5,58.3,11.5,1.7,83.3,14.9,0.4,0.7,16.8
48,Texas,7,Aransas,TX,73,"frontier status, population size, poverty, age, population density",23,24640,18.5,22.9,56.5,18.5,2.1,93.7,2.0,0.6,2.6,21.7
48,Texas,9,Archer,TX,38,"frontier status, population size, poverty, age",35,9095,9.1,26.3,61.1,11.2,1.4,97.7,0.4,0.6,0.2,6.3
48,Texas,11,Armstrong,TX,79,"frontier status, population size, poverty, age",33,2173,9.7,23.7,57.2,16.3,2.8,98.8,0.4,0.7,0.0,7.1
48,Texas,13,Atascosa,TX,51,"frontier status, population size, poverty, age, population density",33,43226,19.0,30.3,59.0,9.6,1.2,97.0,1.1,0.9,0.6,60.4
48,Texas,15,Austin,TX,40,"frontier status, population size, poverty, age",62,26123,11.3,26.1,59.0,12.7,2.1,88.9,9.9,0.3,0.4,19.6
48,Texas,17,Bailey,TX,66,"frontier status, population size, poverty, age, population density",37,6726,17.9,31.1,53.7,13.0,2.2,97.0,1.7,0.9,0.3,51.1
48,Texas,19,Bandera,TX,59,"frontier status, population size, poverty, age, population density",32,19988,12.4,23.1,61.0,14.5,1.4,97.2,0.5,0.9,0.4,16.3
48,Texas,21,Bastrop,TX,33,"frontier status, population size, poverty, age",41,69932,12.6,27.1,62.8,9.0,1.0,88.6,8.8,0.9,0.7,27.6
48,Texas,23,Baylor,TX,87,"frontier status, population size, poverty, age",32,3843,16.7,23.2,54.0,18.8,4.1,94.9,3.4,0.8,0.9,9.7
48,Texas,25,Bee,TX,51,"frontier status, population size, poverty, age, population density",33,32873,24.6,23.5,66.4,8.9,1.3,87.7,10.7,0.6,0.8,55.6
48,Texas,27,Bell,TX,6,"frontier status, population size, poverty",53,256057,14.8,33.0,57.8,8.1,1.2,71.0,21.5,0.9,3.4,18.3
48,Texas,29,Bexar,TX,1,"frontier status, population size",34,1518370,17.6,29.5,60.2,9.1,1.2,88.2,7.4,1.1,2.1,56.4
48,Texas,31,Blanco,TX,58,"frontier status, population size, poverty, age, population density",48,9110,10.5,24.3,63.5,10.4,1.8,97.7,1.0,0.5,0.2,17.5
48,Texas,33,Borden,TX,78,"frontier status, population size, poverty, age",43,648,6.9,19.4,65.8,13.4,1.4,98.8,0.2,0.0,0.0,14.0
48,Texas,35,Bosque,TX,62,"frontier status, population size, poverty, age, population density",32,18053,14.3,24.2,56.6,16.6,2.6,96.0,2.2,0.6,0.3,14.3
48,Texas,37,Bowie,TX,23,"frontier status, population size, poverty, age",37,90643,17.5,25.1,61.7,11.6,1.6,73.2,24.3,0.6,0.7,5.3
48,Texas,39,Brazoria,TX,15,"frontier status, population size, poverty, age",23,278484,11.5,28.7,62.4,8.1,0.8,84.3,10.1,0.6,3.9,24.8
48,Texas,41,Brazos,TX,7,"frontier status, population size, poverty",33,156305,18.9,26.5,66.0,6.5,1.0,83.0,10.8,0.5,4.7,19.6
48,Texas,43,Brewster,TX,86,"frontier status, population size, poverty, age",38,9079,17.5,24.4,61.1,12.9,1.6,95.6,2.1,1.0,0.5,42.8
48,Texas,45,Briscoe,TX,88,"frontier status, population size, poverty, age",23,1644,15.7,26.3,53.4,18.3,2.1,96.2,3.1,0.5,0.0,26.5
48,Texas,47,Brooks,TX,66,"frontier status, population size, poverty, age, population density",37,7687,29.5,31.2,53.1,14.0,1.7,98.6,0.5,0.8,0.1,91.3
48,Texas,49,Brown,TX,36,"frontier status, population size, poverty, age",23,38664,18.1,26.3,58.0,13.7,2.0,93.9,4.1,0.7,0.6,17.6
48,Texas,51,Burleson,TX,43,"frontier status, population size, poverty, age",57,17238,15.5,26.1,57.5,14.2,2.2,84.2,14.2,0.6,0.3,16.2
48,Texas,53,Burnet,TX,49,"frontier status, population size, poverty, age, population density",35,41676,11.9,23.0,56.0,18.3,2.7,96.4,1.7,0.7,0.4,16.0
48,Texas,55,Caldwell,TX,52,"frontier status, population size, poverty, age, population density",40,36523,14.7,27.8,60.8,9.8,1.6,89.9,7.9,0.7,0.7,43.2
48,Texas,57,Calhoun,TX,42,"frontier status, population size, poverty, age",53,20606,16.3,28.7,56.8,13.2,1.3,92.6,2.6,0.6,3.9,43.9
48,Texas,59,Callahan,TX,43,"frontier status, population size, poverty, age",57,13516,14.3,24.2,58.2,15.6,2.1,97.2,0.8,0.6,0.5,8.0
48,Texas,61,Cameron,TX,5,"frontier status, population size, poverty",25,378311,29.5,35.5,53.9,9.3,1.3,97.5,0.8,0.6,0.7,85.9
48,Texas,63,Camp,TX,73,"frontier status, population size, poverty, age, population density",23,12238,18.2,28.8,55.8,13.8,1.7,80.6,17.6,0.4,0.9,19.8
48,Texas,65,Carson,TX,56,"frontier status, population size, poverty, age, population density",39,6586,9.0,26.3,57.5,14.0,2.1,97.3,0.9,1.0,0.2,8.6
48,Texas,67,Cass,TX,36,"frontier status, population size, poverty, age",23,30155,17.4,24.0,57.6,15.8,2.7,79.6,18.8,0.5,0.2,2.5
48,Texas,69,Castro,TX,66,"frontier status, population size, poverty, age, population density",37,7640,19.7,32.3,53.9,12.6,1.2,95.3,2.5,1.8,0.3,53.3
48,Texas,71,Chambers,TX,39,"frontier status, population size, poverty, age",51,28411,10.6,26.9,64.3,8.0,0.9,87.4,10.3,0.6,1.0,14.5
48,Texas,73,Cherokee,TX,35,"frontier status, population size, poverty, age",27,48464,18.2,27.5,58.2,12.3,2.0,83.5,14.7,0.5,0.6,16.8
48,Texas,75,Childress,TX,70,"frontier status, population size, poverty, age, population density",37,7676,21.2,22.5,63.0,12.2,2.3,83.7,15.2,0.4,0.5,23.3
48,Texas,77,Clay,TX,58,"frontier status, population size, poverty, age, population density",48,11287,11.1,22.8,61.9,13.6,1.7,96.9,0.6,1.2,0.1,3.8
48,Texas,79,Cochran,TX,86,"frontier status, population size, poverty, age",38,3289,22.7,31.4,53.0,13.2,2.4,92.3,6.1,1.1,0.5,48.3
48,Texas,81,Coke,TX,84,"frontier status, population size, poverty, age",52,3612,14.8,24.9,50.6,21.6,2.9,96.5,2.2,0.9,0.2,18.9
48,Texas,83,Coleman,TX,70,"frontier status, population size, poverty, age, population density",37,8665,20.6,23.9,53.9,18.8,3.4,95.8,2.5,0.7,0.6,14.6
48,Texas,85,Collin,TX,10,"frontier status, population size, poverty, age",36,659457,5.4,28.5,65.5,5.5,0.5,81.3,6.9,0.5,9.6,12.7
48,Texas,87,Collingsworth,TX,88,"frontier status, population size, poverty, age",23,2968,18.5,26.5,52.6,17.6,3.3,91.4,5.7,1.8,0.2,25.7
48,Texas,89,Colorado,TX,43,"frontier status, population size, poverty, age",57,20736,15.6,25.9,55.9,15.5,2.7,84.6,14.2,0.5,0.4,22.4
48,Texas,91,Comal,TX,18,"frontier status, population size, poverty, age",20,96018,9.9,24.8,61.4,12.1,1.7,96.4,1.5,0.6,0.7,23.6
48,Texas,93,Comanche,TX,70,"frontier status, population size, poverty, age, population density",37,13709,18.0,25.3,54.5,17.2,3.0,97.8,0.6,0.8,0.4,23.4
48,Texas,95,Concho,TX,87,"frontier status, population size, poverty, age",32,3735,18.6,15.5,71.0,11.3,2.2,98.0,1.2,0.6,0.1,44.2
48,Texas,97,Cooke,TX,34,"frontier status, population size, poverty, age",22,38847,13.6,27.3,58.4,12.5,1.8,94.1,3.2,1.0,0.6,12.6
48,Texas,99,Coryell,TX,20,"frontier status, population size, poverty, age",32,75802,15.7,28.4,65.1,5.8,0.7,72.0,21.5,1.0,2.6,13.6
48,Texas,101,Cottle,TX,87,"frontier status, population size, poverty, age",32,1746,19.5,23.1,51.6,20.4,4.9,87.9,11.8,0.0,0.0,22.1
48,Texas,103,Crane,TX,83,"frontier status, population size, poverty, age",29,3837,11.8,30.8,57.2,10.5,1.5,94.6,3.3,1.7,0.4,49.5
48,Texas,105,Crockett,TX,86,"frontier status, population size, poverty, age",38,3934,15.1,26.3,59.3,12.5,2.0,97.3,0.9,1.1,0.6,56.3
48,Texas,107,Crosby,TX,74,"frontier status, population size, poverty, age, population density",30,6686,22.8,30.8,54.0,13.1,2.1,93.7,4.8,1.0,0.3,48.5
48,Texas,109,Culberson,TX,86,"frontier status, population size, poverty, age",38,2627,23.1,31.0,56.6,11.3,1.1,97.5,1.0,0.4,1.1,71.5
48,Texas,111,Dallam,TX,83,"frontier status, population size, poverty, age",29,6174,14.4,31.5,58.2,9.5,0.9,96.1,2.3,1.1,0.3,32.2
48,Texas,113,Dallas,TX,1,"frontier status, population size",34,2305454,16.9,29.7,62.0,7.4,0.9,72.9,20.9,0.6,4.5,36.1
48,Texas,115,Dawson,TX,66,"frontier status, population size, poverty, age, population density",37,14256,22.5,25.8,60.4,11.9,1.9,90.2,8.9,0.4,0.4,50.3
48,Texas,117,Deaf Smith,TX,66,"frontier status, population size, poverty, age, population density",37,18538,17.7,34.1,53.8,10.8,1.4,96.1,1.7,1.1,1.2,62.1
48,Texas,119,Delta,TX,70,"frontier status, population size, poverty, age, population density",37,5480,16.1,24.6,59.0,14.4,2.0,90.8,7.0,0.9,0.3,4.1
48,Texas,121,Denton,TX,10,"frontier status, population size, poverty, age",36,554642,8.3,28.3,66.4,4.9,0.5,85.1,7.1,0.6,5.6,15.2
48,Texas,123,DeWitt,TX,71,"frontier status, population size, poverty, age, population density",33,20507,19.0,23.2,59.3,15.1,2.4,88.2,10.7,0.6,0.4,29.3
48,Texas,125,Dickens,TX,87,"frontier status, population size, poverty, age",32,2646,18.5,18.5,64.1,14.7,2.7,88.9,9.0,0.2,1.7,27.1
48,Texas,127,Dimmit,TX,66,"frontier status, population size, poverty, age, population density",37,10395,28.3,32.9,55.4,10.1,1.6,97.0,1.5,0.8,0.8,83.5
48,Texas,129,Donley,TX,87,"frontier status, population size, poverty, age",32,3889,16.4,24.5,54.4,18.1,3.0,93.5,4.9,1.0,0.3,7.1
48,Texas,131,Duval,TX,66,"frontier status, population size, poverty, age, population density",37,12578,25.2,28.9,56.6,12.6,1.9,98.4,0.7,0.7,0.2,88.0
48,Texas,133,Eastland,TX,71,"frontier status, population size, poverty, age, population density",33,18393,18.1,24.9,55.5,16.8,2.7,96.2,2.3,0.6,0.3,13.6
48,Texas,135,Ector,TX,7,"frontier status, population size, poverty",33,125339,19.3,31.3,57.7,9.9,1.1,92.4,4.9,1.1,0.8,47.6
48,Texas,137,Edwards,TX,86,"frontier status, population size, poverty, age",38,1987,22.8,27.9,60.6,10.2,1.2,94.5,3.0,0.8,1.8,46.2
48,Texas,139,Ellis,TX,15,"frontier status, population size, poverty, age",23,133474,10.9,28.9,62.1,8.0,1.1,89.2,8.7,0.7,0.5,21.1
48,Texas,141,El Paso,TX,3,"frontier status, population size, poverty",39,721598,25.7,33.1,56.6,9.2,1.1,93.5,3.3,1.1,1.3,80.9
48,Texas,143,Erath,TX,49,"frontier status, population size, poverty, age, population density",35,34076,15.8,26.7,59.8,11.4,2.1,96.5,1.1,0.7,1.0,16.3
48,Texas,145,Falls,TX,71,"frontier status, population size, poverty, age, population density",33,17646,21.6,27.4,56.6,13.6,2.3,71.8,26.9,0.7,0.3,17.8
48,Texas,147,Fannin,TX,49,"frontier status, population size, poverty, age, population density",35,33142,15.4,23.2,60.5,14.1,2.1,90.0,7.7,0.9,0.5,7.2
48,Texas,149,Fayette,TX,62,"frontier status, population size, poverty, age, population density",32,22537,12.5,23.2,55.8,17.2,3.8,91.5,7.4,0.6,0.3,15.6
48,Texas,151,Fisher,TX,87,"frontier status, population size, poverty, age",32,4089,14.3,22.5,54.4,19.5,3.6,95.6,3.4,0.4,0.2,22.5
48,Texas,153,Floyd,TX,74,"frontier status, population size, poverty, age, population density",30,7174,20.5,30.5,53.0,14.0,2.4,94.3,4.1,1.1,0.6,48.3
48,Texas,155,Foard,TX,87,"frontier status, population size, poverty, age",32,1518,15.6,25.3,52.4,19.0,3.4,94.7,3.6,1.1,0.3,18.4
48,Texas,157,Fort Bend,TX,10,"frontier status, population size, poverty, age",36,463650,8.4,28.9,65.0,5.6,0.5,62.4,21.1,0.4,14.9,22.3
48,Texas,159,Franklin,TX,64,"frontier status, population size, poverty, age, population density",41,10200,13.7,23.0,58.8,16.3,1.9,93.4,5.0,0.8,0.5,10.2
48,Texas,161,Freestone,TX,62,"frontier status, population size, poverty, age, population density",32,18800,15.0,23.5,61.2,13.3,2.0,80.6,18.2,0.4,0.3,10.1
48,Texas,163,Frio,TX,66,"frontier status, population size, poverty, age, population density",37,16387,27.8,28.5,59.8,10.4,1.3,93.5,5.0,0.8,0.8,74.3
48,Texas,165,Gaines,TX,66,"frontier status, population size, poverty, age, population density",37,14712,18.9,33.4,55.8,9.8,1.0,95.8,2.7,1.1,0.3,38.6
48,Texas,167,Galveston,TX,6,"frontier status, population size, poverty",53,277563,13.7,27.0,62.1,9.7,1.2,80.7,14.9,0.5,2.8,19.8
48,Texas,169,Garza,TX,88,"frontier status, population size, poverty, age",23,5002,19.5,29.3,57.1,11.8,1.7,92.9,5.8,0.5,0.2,38.9
48,Texas,171,Gillespie,TX,59,"frontier status, population size, poverty, age, population density",32,23088,10.8,20.7,53.8,21.7,3.8,98.6,0.4,0.5,0.2,16.9
48,Texas,173,Glasscock,TX,83,"frontier status, population size, poverty, age",29,1327,10.4,29.8,58.4,10.4,1.4,98.0,0.8,0.2,1.1,30.7
48,Texas,175,Goliad,TX,43,"frontier status, population size, poverty, age",57,7102,15.2,23.8,59.2,15.3,1.7,94.1,5.1,0.6,0.2,36.2
48,Texas,177,Gonzales,TX,75,"frontier status, population size, poverty, age, population density",37,19587,18.8,28.1,56.1,13.5,2.3,90.1,8.1,0.9,0.6,42.8
48,Texas,179,Gray,TX,63,"frontier status, population size, poverty, age, population density",32,21479,15.0,24.4,57.4,15.4,2.7,90.6,6.1,1.0,0.6,16.4
48,Texas,181,Grayson,TX,6,"frontier status, population size, poverty",53,116834,13.5,25.8,59.4,12.8,2.0,90.1,5.9,1.4,0.7,8.7
48,Texas,183,Gregg,TX,6,"frontier status, population size, poverty",53,115649,16.4,28.0,58.7,11.7,1.6,76.9,20.4,0.6,1.0,11.8
48,Texas,185,Grimes,TX,68,"frontier status, population size, poverty, age, population density",34,25192,16.8,24.3,62.4,11.6,1.8,80.4,18.3,0.4,0.4,17.5
48,Texas,187,Guadalupe,TX,23,"frontier status, population size, poverty, age",37,103032,12.1,27.1,61.1,10.5,1.4,91.4,5.6,0.7,1.2,33.6
48,Texas,189,Hale,TX,51,"frontier status, population size, poverty, age, population density",33,36233,20.1,32.1,55.5,10.8,1.6,92.0,5.9,1.2,0.6,52.0
48,Texas,191,Hall,TX,87,"frontier status, population size, poverty, age",32,3700,22.4,28.0,50.9,17.2,3.9,90.3,8.3,0.8,0.5,29.2
48,Texas,193,Hamilton,TX,61,"frontier status, population size, poverty, age, population density",32,8105,15.8,23.9,55.1,17.2,3.8,98.7,0.3,0.3,0.3,8.9
48,Texas,195,Hansford,TX,80,"frontier status, population size, poverty, age",41,5230,13.7,29.7,54.6,14.4,1.3,98.2,0.3,0.9,0.4,38.8
48,Texas,197,Hardeman,TX,70,"frontier status, population size, poverty, age, population density",37,4291,16.5,24.1,56.0,16.6,3.3,92.9,5.4,1.0,0.3,15.3
48,Texas,199,Hardin,TX,29,"frontier status, population size, poverty, age",37,50976,12.5,26.2,61.4,11.2,1.2,92.0,6.6,0.3,0.3,3.0
48,Texas,201,Harris,TX,1,"frontier status, population size",34,3693050,16.2,30.1,62.2,6.9,0.7,74.4,18.4,0.6,5.6,37.3
48,Texas,203,Harrison,TX,8,"frontier status, population size, poverty",54,63459,16.1,26.9,60.2,11.2,1.7,75.3,23.1,0.4,0.6,7.4
48,Texas,205,Hartley,TX,78,"frontier status, population size, poverty, age",43,5450,9.4,23.3,63.7,11.1,1.9,91.0,8.1,0.5,0.3,17.0
48,Texas,207,Haskell,TX,70,"frontier status, population size, poverty, age, population density",37,5541,19.9,22.7,53.2,19.9,4.2,94.9,3.9,0.7,0.3,23.6
48,Texas,209,Hays,TX,20,"frontier status, population size, poverty, age",32,124432,12.4,26.4,65.9,6.9,0.8,93.0,4.1,0.8,1.1,31.0
48,Texas,211,Hemphill,TX,78,"frontier status, population size, poverty, age",43,3422,9.6,27.7,57.4,12.6,2.3,97.0,1.6,0.7,0.5,19.2
48,Texas,213,Henderson,TX,24,"frontier status, population size, poverty, age",35,80017,16.6,24.5,57.9,15.7,1.9,91.8,6.4,0.5,0.4,8.9
48,Texas,215,Hidalgo,TX,3,"frontier status, population size, poverty",39,678275,31.0,36.8,54.0,8.2,1.1,97.4,0.9,0.6,0.9,89.2
48,Texas,217,Hill,TX,35,"frontier status, population size, poverty, age",27,35424,16.1,26.0,57.4,14.5,2.1,91.2,6.9,0.4,0.4,16.0
48,Texas,219,Hockley,TX,67,"frontier status, population size, poverty, age, population density",31,22787,17.5,30.0,57.4,10.9,1.8,94.5,3.7,1.0,0.4,41.1
48,Texas,221,Hood,TX,30,"frontier status, population size, poverty, age",57,47930,11.1,22.9,58.5,16.9,1.7,97.0,0.8,0.8,0.4,8.8
48,Texas,223,Hopkins,TX,34,"frontier status, population size, poverty, age",22,33381,14.7,26.2,59.1,12.8,2.0,90.6,7.6,0.8,0.4,12.2
48,Texas,225,Houston,TX,70,"frontier status, population size, poverty, age, population density",37,23218,21.4,22.8,59.2,15.7,2.4,72.5,26.4,0.3,0.5,9.2
48,Texas,227,Howard,TX,51,"frontier status, population size, poverty, age, population density",33,32522,19.8,24.9,60.7,12.6,1.9,93.0,4.7,0.8,0.8,40.4
48,Texas,229,Hudspeth,TX,86,"frontier status, population size, poverty, age",38,3295,28.6,32.3,55.9,11.0,0.8,97.3,0.9,1.5,0.2,75.4
48,Texas,231,Hunt,TX,23,"frontier status, population size, poverty, age",37,82543,15.4,26.7,60.9,11.0,1.4,88.3,9.0,0.7,0.7,10.6
48,Texas,233,Hutchinson,TX,40,"frontier status, population size, poverty, age",62,22484,12.6,27.9,56.4,13.8,2.0,93.9,2.9,1.3,0.5,17.5
48,Texas,235,Irion,TX,80,"frontier status, population size, poverty, age",41,1756,10.6,23.3,61.6,12.9,2.2,97.4,1.7,0.9,0.0,27.1
48,Texas,237,Jack,TX,43,"frontier status, population size, poverty, age",57,9064,14.1,23.5,61.2,13.4,1.8,92.6,5.5,0.7,0.7,9.9
48,Texas,239,Jackson,TX,43,"frontier status, population size, poverty, age",57,14339,14.1,27.1,57.6,13.5,1.9,91.2,7.5,0.3,0.6,27.0
48,Texas,241,Jasper,TX,34,"frontier status, population size, poverty, age",22,35587,18.4,26.4,58.1,13.9,1.6,81.0,17.2,0.4,0.4,4.7
48,Texas,243,Jeff Davis,TX,85,"frontier status, population size, poverty, age",25,2306,14.6,22.1,59.6,16.1,2.3,98.2,1.0,0.4,0.1,36.9
48,Texas,245,Jefferson,TX,7,"frontier status, population size, poverty",33,247571,18.1,26.6,60.1,11.6,1.7,60.4,35.3,0.4,3.0,12.5
48,Texas,247,Jim Hogg,TX,88,"frontier status, population size, poverty, age",23,5029,22.5,30.4,54.0,13.0,2.6,98.4,0.6,0.8,0.2,89.2
48,Texas,249,Jim Wells,TX,52,"frontier status, population size, poverty, age, population density",40,40951,22.0,30.3,57.5,10.7,1.4,97.4,0.9,0.8,0.9,76.9
48,Texas,251,Johnson,TX,15,"frontier status, population size, poverty, age",23,146376,10.9,27.7,62.5,8.9,0.9,94.1,3.2,0.7,1.0,14.7
48,Texas,253,Jones,TX,71,"frontier status, population size, poverty, age, population density",33,19736,20.6,22.0,64.2,11.9,1.9,86.5,12.2,0.4,0.5,22.4
48,Texas,255,Karnes,TX,75,"frontier status, population size, poverty, age, population density",37,15351,23.7,21.6,64.0,12.2,2.2,87.5,11.1,0.9,0.5,49.4
48,Texas,257,Kaufman,TX,23,"frontier status, population size, poverty, age",37,89129,11.5,27.7,62.6,8.7,1.0,87.4,10.1,0.6,0.8,14.3
48,Texas,259,Kendall,TX,55,"frontier status, population size, poverty, age, population density",47,28607,9.2,25.2,60.5,12.8,1.5,97.4,0.9,0.6,0.5,18.7
48,Texas,261,Kenedy,TX,83,"frontier status, population size, poverty, age",29,417,13.2,28.7,59.0,10.8,1.4,96.9,0.7,0.7,1.7,77.0
48,Texas,263,Kent,TX,82,"frontier status, population size, poverty, age",37,782,9.4,19.7,49.6,24.7,6.0,98.8,0.4,0.8,0.0,9.8
48,Texas,265,Kerr,TX,49,"frontier status, population size, poverty, age, population density",35,46496,13.7,22.7,52.9,20.9,3.6,95.9,2.0,0.6,0.7,21.8
48,Texas,267,Kimble,TX,87,"frontier status, population size, poverty, age",32,4591,17.1,23.1,57.2,17.6,2.0,98.3,0.5,0.4,0.6,23.2
48,Texas,269,King,TX,78,"frontier status, population size, poverty, age",43,307,14.9,30.3,61.2,6.2,2.3,98.7,0.0,1.3,0.0,15.3
48,Texas,271,Kinney,TX,87,"frontier status, population size, poverty, age",32,3327,19.5,23.4,51.1,22.5,3.0,96.2,2.6,0.4,0.5,50.2
48,Texas,273,Kleberg,TX,51,"frontier status, population size, poverty, age, population density",33,30757,22.8,28.9,59.6,10.0,1.4,92.5,3.8,0.8,2.3,67.7
48,Texas,275,Knox,TX,88,"frontier status, population size, poverty, age",23,3781,20.9,27.8,50.0,18.7,3.4,88.9,8.6,1.4,0.7,26.3
48,Texas,277,Lamar,TX,35,"frontier status, population size, poverty, age",27,49644,17.8,26.6,57.7,13.2,2.4,83.7,13.3,1.1,0.6,4.4
48,Texas,279,Lamb,TX,75,"frontier status, population size, poverty, age, population density",37,14467,19.4,29.0,54.2,14.3,2.5,94.1,4.3,1.1,0.4,47.5
48,Texas,281,Lampasas,TX,43,"frontier status, population size, poverty, age",57,19669,13.8,25.8,59.8,12.5,1.9,93.7,3.3,0.7,1.0,15.6
48,Texas,283,La Salle,TX,86,"frontier status, population size, poverty, age",38,6016,26.9,29.3,59.3,10.0,1.5,95.7,3.5,0.4,0.4,78.2
48,Texas,285,Lavaca,TX,62,"frontier status, population size, poverty, age, population density",32,18925,13.3,24.0,54.6,17.7,3.7,92.2,7.0,0.2,0.4,13.6
48,Texas,287,Lee,TX,40,"frontier status, population size, poverty, age",62,16526,12.3,28.4,57.4,12.2,2.0,87.7,11.1,0.6,0.3,20.6
48,Texas,289,Leon,TX,61,"frontier status, population size, poverty, age, population density",32,16344,14.4,23.3,56.7,17.8,2.2,89.5,9.7,0.3,0.2,10.5
48,Texas,291,Liberty,TX,23,"frontier status, population size, poverty, age",37,75141,16.3,27.3,62.5,9.2,1.0,85.9,12.3,0.5,0.5,13.4
48,Texas,293,Limestone,TX,76,"frontier status, population size, poverty, age, population density",38,22763,18.0,25.8,59.0,13.2,2.0,79.8,18.5,0.6,0.3,15.9
48,Texas,295,Lipscomb,TX,82,"frontier status, population size, poverty, age",37,3101,13.7,27.2,56.6,13.4,2.8,97.5,0.6,1.6,0.1,27.7
48,Texas,297,Live Oak,TX,74,"frontier status, population size, poverty, age, population density",30,11717,17.8,21.5,61.1,15.1,2.4,96.6,2.6,0.3,0.3,40.5
48,Texas,299,Llano,TX,61,"frontier status, population size, poverty, age, population density",32,18236,12.3,16.8,52.9,26.6,3.7,98.0,0.5,0.4,0.4,7.3
48,Texas,301,Loving,TX,78,"frontier status, population size, poverty, age",43,62,13.4,21.0,54.8,22.6,1.6,100.0,0.0,0.0,0.0,17.7
48,Texas,303,Lubbock,TX,7,"frontier status, population size, poverty",33,252284,17.6,27.6,61.1,9.9,1.4,89.1,7.7,0.7,1.5,29.5
48,Texas,305,Lynn,TX,74,"frontier status, population size, poverty, age, population density",30,6237,18.9,30.4,54.7,13.8,1.2,95.1,3.4,1.3,0.1,46.1
48,Texas,307,McCulloch,TX,74,"frontier status, population size, poverty, age, population density",30,7956,20.6,26.3,54.8,16.5,2.5,97.2,1.9,0.3,0.3,29.9
48,Texas,309,McLennan,TX,7,"frontier status, population size, poverty",33,224668,18.0,28.7,58.9,10.6,1.7,81.7,15.2,0.6,1.4,20.5
48,Texas,311,McMullen,TX,84,"frontier status, population size, poverty, age",52,883,13.4,19.3,62.3,15.9,2.5,97.5,1.1,0.5,0.9,35.3
48,Texas,313,Madison,TX,71,"frontier status, population size, poverty, age, population density",33,13167,19.4,21.9,64.5,11.6,1.9,76.7,21.8,0.4,0.8,18.8
48,Texas,315,Marion,TX,72,"frontier status, population size, poverty, age, population density",32,10952,21.2,22.5,57.5,17.8,2.3,74.8,22.9,0.9,0.2,3.7
48,Texas,317,Martin,TX,86,"frontier status, population size, poverty, age",38,4391,17.2,33.0,54.1,11.5,1.4,96.1,1.7,1.2,0.5,41.2
48,Texas,319,Mason,TX,87,"frontier status, population size, poverty, age",32,3880,14.2,20.6,56.4,19.5,3.6,98.8,0.1,0.7,0.1,22.2
48,Texas,321,Matagorda,TX,51,"frontier status, population size, poverty, age, population density",33,37849,18.1,29.3,57.8,11.5,1.4,83.7,12.4,0.9,2.4,34.7
48,Texas,323,Maverick,TX,51,"frontier status, population size, poverty, age, population density",33,51181,29.8,36.6,53.3,8.9,1.1,96.7,0.8,1.6,0.9,95.2
48,Texas,325,Medina,TX,51,"frontier status, population size, poverty, age, population density",33,43027,16.2,27.5,59.8,11.2,1.5,95.3,2.7,0.8,0.6,46.7
48,Texas,327,Menard,TX,87,"frontier status, population size, poverty, age",32,2201,21.4,20.4,55.6,20.9,3.1,97.2,1.1,0.7,1.0,31.5
48,Texas,329,Midland,TX,6,"frontier status, population size, poverty",53,121371,15.4,29.6,58.6,10.5,1.2,90.3,7.1,0.8,1.1,34.0
48,Texas,331,Milam,TX,76,"frontier status, population size, poverty, age, population density",38,25354,16.7,27.4,55.9,14.2,2.5,88.0,10.5,0.6,0.3,20.6
48,Texas,333,Mills,TX,87,"frontier status, population size, poverty, age",32,5237,16.2,23.8,54.9,17.8,3.5,98.0,1.4,0.1,0.2,15.9
48,Texas,335,Mitchell,TX,70,"frontier status, population size, poverty, age, population density",37,9413,22.0,21.6,65.1,11.5,1.8,84.9,13.9,0.7,0.4,32.7
